word,value
candied,-3.0
cane,-3.0
canker,-2.0
cannibalism,-4.0
cannon,-1.0
canons,3.0
cap,-1.0
capitalist,-2.0
captain,2.0
captive,-2.0
captivity,-2.0
captor,-2.0
capture,-1.0
carcass,-1.0
carcinoma,-2.0
cardiomyopathy,-2.0
career,4.0
caress,3.0
caretaker,-1.0
caries,-2.0
carnal,-3.0
carnivorous,-4.0
carol,1.0
cartel,-2.0
cartridge,-1.0
cascade,-2.0
case,-1.0
cash,-1.0
cashier,-2.0
casket,-1.0
caste,2.0
cataract,-2.0
catch,2.0
catechism,1.0
categorical,-1.0
cater,1.0
cathartic,3.0
cathedral,-2.0
catheter,-5.0
caution,-1.0
cautiously,-1.0
cede,1.0
celebrity,1.0
celestial,4.0
cement,2.0
cemetery,-2.0
center,2.0
centurion,-2.0
cerebral,-1.0
ceremony,-1.0
certainty,-1.0
certify,-3.0
cess,-2.0
cessation,-3.0
chafing,-2.0
chairman,-1.0
chairwoman,-1.0
chancellor,-1.0
change,1.0
changeable,-2.0
chant,-1.0
chaplain,-2.0
charade,-1.0
chargeable,-2.0
charger,2.0
charity,2.0
charmed,3.0
chart,2.0
chase,4.0
chasm,-3.0
chastity,-1.0
chattering,-2.0
chatty,2.0
checklist,3.0
cheerfulness,-2.0
cheesecake,3.0
chemist,2.0
cherry,2.0
chicane,-2.0
chicken,1.0
chieftain,-2.0
child,-3.0
childhood,1.0
chimera,3.0
chirp,3.0
chisel,-1.0
chloroform,-1.0
chocolate,2.0
choice,3.0
choir,2.0
cholera,-2.0
chop,-1.0
choral,-2.0
chorus,2.0
chosen,2.0
chowder,2.0
chronicle,-2.0
chuckle,1.0
church,1.0
cider,3.0
cigarette,-2.0
circumcision,-2.0
circumvention,-2.0
citizen,-2.0
civil,-2.0
civilization,-2.0
civilized,2.0
claimant,-2.0
clairvoyant,-2.0
clan,3.0
clap,-2.0
clarify,2.0
clashing,-2.0
classical,2.0
classics,4.0
classify,-1.0
claw,-5.0
cleaning,2.0
cleanse,-1.0
cleansing,-4.0
clearance,1.0
clearness,2.0
cleave,2.0
clerical,-3.0
cleverness,2.0
cliff,-1.0
climax,3.0
clock,-2.0
cloister,-2.0
closeness,3.0
closure,-1.0
clothe,3.0
cloudiness,1.0
clown,-2.0
clue,-1.0
clump,-2.0
coach,1.0
coalesce,-1.0
coalition,2.0
coast,-2.0
coax,1.0
cobra,3.0
cocaine,-3.0
coexist,2.0
coexisting,2.0
coffin,-1.0
cogent,2.0
cognitive,-2.0
cohesion,2.0
coincidence,-2.0
coldness,2.0
colic,-2.0
collaborator,-2.0
collateral,-3.0
collectively,2.0
colonel,-2.0
colossal,1.0
coma,-2.0
comatose,-2.0
combatant,-2.0
coming,3.0
commandant,2.0
commanding,2.0
commemorate,3.0
commemoration,3.0
commemorative,2.0
commentator,-2.0
commerce,2.0
commission,2.0
committal,-2.0
committee,2.0
commodore,2.0
commonwealth,3.0
communicate,2.0
communication,2.0
communicative,2.0
communion,3.0
communism,-2.0
communist,-2.0
community,2.0
commutation,2.0
commute,-2.0
companion,3.0
compass,1.0
compatibility,2.0
compelling,3.0
compensate,-3.0
compensatory,-3.0
competence,2.0
competency,3.0
competition,2.0
complacency,-2.0
completely,2.0
completeness,2.0
completing,4.0
completion,-1.0
complexed,2.0
complexity,2.0
compliance,1.0
complicate,-2.0
complicity,-2.0
composed,2.0
composer,-2.0
compost,-1.0
composure,2.0
comprehend,2.0
compress,-2.0
comptroller,2.0
compulsory,-1.0
comrade,2.0
conceal,-1.0
concealed,-1.0
concealment,-3.0
concentric,2.0
conciliation,-2.0
concluding,1.0
concord,3.0
concordance,1.0
concussion,-2.0
condolence,3.0
condone,-2.0
conducive,1.0
conductivity,1.0
confederate,-1.0
confessional,2.0
confide,-3.0
confidential,-1.0
confidentially,-2.0
confine,-2.0
confinement,-2.0
confirmation,2.0
confirmed,-2.0
confiscate,-2.0
confiscation,-1.0
conflagration,-1.0
conformance,1.0
conformity,-2.0
conglomerate,-3.0
congregation,1.0
congress,2.0
congressman,1.0
congruence,-2.0
conjecture,-1.0
conjure,-1.0
conjuring,1.0
connective,-2.0
connoisseur,2.0
conquest,-2.0
conscience,2.0
consciousness,1.0
consecration,3.0
consequent,-3.0
conservation,1.0
conserve,1.0
considerable,1.0
consistency,2.0
console,-1.0
consonant,-2.0
consort,-1.0
constable,-3.0
constancy,2.0
constant,-1.0
constantly,-2.0
constipation,-2.0
constitute,-2.0
constitutional,1.0
constrain,-1.0
constraint,-2.0
construct,1.0
consul,-2.0
consult,2.0
contact,1.0
contemplation,1.0
content,1.0
contingent,-3.0
continuation,2.0
continue,1.0
contour,-2.0
contraband,-3.0
contracted,-2.0
contrary,2.0
contrasted,-2.0
contravention,-2.0
contribute,1.0
contributor,-2.0
convent,2.0
convention,2.0
convergence,1.0
conversant,2.0
conversational,2.0
convert,1.0
conveyancing,-2.0
convict,2.0
conviction,-2.0
coolness,2.0
coop,-2.0
cooperate,1.0
cooperating,2.0
cooperation,2.0
cop,-3.0
copy,1.0
copycat,-3.0
core,2.0
coronation,2.0
coroner,-2.0
corporal,-2.0
corporation,1.0
corporeal,2.0
correction,-2.0
corrective,2.0
correctness,-2.0
correspondence,3.0
corroborate,1.0
corroboration,2.0
corse,-2.0
cosmopolitan,3.0
cosy,2.0
couch,2.0
cough,-2.0
council,1.0
counsel,2.0
counsellor,2.0
counselor,-3.0
count,-3.0
countdown,3.0
countess,-1.0
countryman,-1.0
county,2.0
coup,-3.0
courier,-2.0
coursing,1.0
court,-1.0
courtship,-1.0
cove,3.0
cover,-1.0
covet,-3.0
cowardice,-2.0
coy,-2.0
coyote,-4.0
cracking,-1.0
cradle,-2.0
craft,1.0
craftsman,4.0
crank,-2.0
crave,-3.0
craving,-1.0
crawl,-2.0
crazed,2.0
cream,3.0
create,2.0
creature,-1.0
credential,1.0
credibility,-2.0
credit,-2.0
creditable,-2.0
credited,2.0
cremation,-1.0
crescendo,-1.0
crew,1.0
criminality,-3.0
critique,-2.0
critter,3.0
crocodile,-1.0
cross,1.0
crouch,-2.0
crouching,-1.0
crowning,2.0
crucial,2.0
cruciate,-2.0
crucifixion,1.0
crunch,-3.0
crusade,-2.0
crusty,3.0
crypt,2.0
crystal,1.0
cube,1.0
cuckold,-2.0
cuckoo,-2.0
cuddle,-2.0
cue,2.0
culinary,3.0
cull,-2.0
culmination,2.0
culpability,-3.0
cult,2.0
cultivate,1.0
cultivated,1.0
cultivation,1.0
culture,1.0
cunning,2.0
cupping,-2.0
cur,-5.0
curable,-1.0
curiosity,-2.0
curl,-2.0
cursing,-2.0
cursory,2.0
cushion,-2.0
custodian,2.0
custody,-2.0
customer,-1.0
cutter,-1.0
cutters,-1.0
cyanide,-2.0
cyclone,-2.0
cyst,-2.0
cystic,-1.0
cytomegalovirus,-2.0
dabbling,-2.0
daemon,-3.0
daft,-2.0
dagger,-1.0
daily,1.0
dame,-2.0
dance,2.0
dandruff,-2.0
dandy,2.0
dank,-2.0
dare,-2.0
dart,-2.0
dashed,2.0
daughter,-1.0
deacon,3.0
deactivate,-2.0
deal,1.0
dealings,-2.0
debate,-2.0
debenture,-2.0
debris,-2.0
debtor,-2.0
deceased,-1.0
declaratory,2.0
declination,1.0
decompose,-2.0
decomposed,-1.0
decomposition,-2.0
decoy,-2.0
decrease,1.0
dedication,2.0
deduct,-1.0
deed,2.0
default,-2.0
defection,-3.0
defend,1.0
defendant,-1.0
defended,-2.0
defending,-1.0
defense,-1.0
deferral,-1.0
definitive,2.0
deflate,2.0
deflation,-2.0
deformity,-3.0
defraud,-3.0
degeneracy,-1.0
degree,3.0
delegate,-1.0
deleterious,-2.0
deletion,-2.0
deliberate,-3.0
deliverance,4.0
delivery,2.0
demented,-2.0
dementia,-2.0
democracy,2.0
demolition,-3.0
demonstrable,2.0
demonstrative,-2.0
dentistry,3.0
depart,-1.0
departed,1.0
departure,-1.0
depend,2.0
dependence,-2.0
dependency,-2.0
dependent,2.0
deport,-2.0
deportation,-2.0
depository,1.0
depravity,-3.0
depreciate,2.0
depreciated,2.0
depreciation,2.0
depressive,-2.0
deprivation,-2.0
depth,2.0
deputy,-1.0
deranged,-2.0
derelict,-2.0
dermatologist,-1.0
derogation,2.0
descent,2.0
descriptive,2.0
desecration,-3.0
deserted,-2.0
deserve,1.0
deserved,2.0
designation,3.0
designer,2.0
desist,-1.0
destination,2.0
destined,-2.0
detachment,-1.0
detainee,-2.0
detect,-1.0
detection,2.0
deteriorated,-3.0
determinate,-2.0
determination,2.0
detonate,-1.0
detonation,-1.0
detritus,-2.0
develop,1.0
devolution,1.0
devotional,1.0
devour,-2.0
dexterity,2.0
diagnosis,-1.0
diaper,-2.0
diarrhoea,-2.0
diary,2.0
dictatorship,-2.0
dictionary,2.0
dictum,-1.0
didactic,1.0
dietary,1.0
differential,1.0
differently,1.0
digit,2.0
digress,-2.0
dike,-2.0
dilute,-2.0
diminish,-2.0
diminished,1.0
dinner,2.0
dinosaur,-2.0
diplomacy,2.0
director,2.0
disability,2.0
disallowed,-2.0
disapproved,-2.0
discharge,-1.0
disciple,2.0
discipline,3.0
disclosed,-1.0
discoloration,-2.0
discolored,-2.0
disconnect,-2.0
disconnected,-2.0
disconnection,-2.0
discontinue,-1.0
discovery,1.0
discreet,2.0
discretion,1.0
discretionary,-1.0
discriminating,-1.0
discussion,2.0
disease,-2.0
diseased,-2.0
disembodied,-2.0
disengagement,-3.0
disfigured,-1.0
disinfection,-2.0
disinformation,-2.0
dismemberment,-4.0
dismissal,-1.0
disparity,-1.0
dispassionate,2.0
dispel,-1.0
dispersion,1.0
disposal,-1.0
dispose,-1.0
disposed,-1.0
dispossessed,-2.0
disqualification,-2.0
disqualify,-2.0
dissection,2.0
disseminate,-2.0
dissenting,2.0
distillation,-3.0
disuse,-2.0
disused,-2.0
ditty,-2.0
divan,-2.0
diverse,3.0
diversion,-1.0
divested,2.0
divestment,-2.0
divination,-2.0
divinity,1.0
divorce,1.0
dizziness,-2.0
docked,1.0
doctor,2.0
doctrine,1.0
doer,-2.0
dogma,-2.0
doit,4.0
dole,2.0
doll,2.0
dolor,4.0
dolphin,2.0
dominant,2.0
domination,-2.0
dominion,1.0
don,-4.0
donation,2.0
donkey,-4.0
doodle,-4.0
dour,-2.0
dove,-2.0
downright,-3.0
downy,2.0
draft,2.0
dragon,-1.0
drainage,-2.0
drinking,-2.0
drivel,-2.0
drone,-1.0
drool,-2.0
drooping,-2.0
drowsiness,-2.0
drudgery,-2.0
drugged,-2.0
drunkenness,-2.0
duel,-1.0
duet,3.0
duke,-2.0
dummy,-2.0
dun,-1.0
dung,2.0
duplicity,-3.0
durability,2.0
duress,-2.0
dutiful,-2.0
dwarfed,-2.0
dysentery,-2.0
eagle,2.0
earl,-3.0
earn,-1.0
earthquake,-2.0
easement,1.0
eat,1.0
eavesdropping,-2.0
economy,2.0
edict,-2.0
edification,-2.0
edition,1.0
educate,1.0
educational,2.0
eel,-2.0
effeminate,-2.0
efficacy,2.0
efficiency,2.0
effort,2.0
ejaculation,-2.0
eject,-2.0
ejection,-2.0
elaboration,2.0
elbow,-1.0
elder,-3.0
elders,1.0
elect,1.0
electorate,-1.0
electric,-2.0
electricity,-2.0
elevation,1.0
elf,2.0
eligible,1.0
elucidate,1.0
elusive,3.0
emancipation,-3.0
embargo,-1.0
embezzlement,-4.0
embolism,-2.0
emeritus,2.0
eminently,2.0
emir,2.0
emphasize,2.0
employ,1.0
emulate,2.0
enable,1.0
enablement,-4.0
enclave,-2.0
encore,-2.0
encumbrance,-4.0
encyclopedia,1.0
endangered,1.0
endeavor,2.0
endemic,-1.0
endless,-1.0
endocarditis,-2.0
endow,1.0
endowed,1.0
endowment,1.0
endurance,2.0
endure,-2.0
enema,1.0
enforce,-1.0
enforcement,-3.0
engaged,1.0
enigmatic,3.0
enroll,1.0
ensemble,1.0
ensign,1.0
enslavement,-4.0
entangled,1.0
entertained,2.0
entertainment,2.0
entrails,-1.0
environ,4.0
ephemeris,-2.0
epic,3.0
epilepsy,-2.0
episcopal,3.0
epitaph,-2.0
epitome,3.0
equality,2.0
equally,1.0
equilibrium,1.0
equity,2.0
eradicate,-2.0
eradication,-2.0
erotic,2.0
errand,-2.0
erratum,-3.0
erupt,-1.0
eruption,-4.0
escalate,-2.0
escaped,-1.0
escort,-1.0
espionage,-3.0
esprit,1.0
essential,2.0
establish,2.0
established,2.0
esteem,3.0
esthetic,2.0
ethereal,1.0
ethics,2.0
euthanasia,2.0
evacuate,-1.0
evacuation,-2.0
evanescence,4.0
eventual,-3.0
eventuality,1.0
evergreen,2.0
evict,-1.0
evident,1.0
evolution,2.0
exacerbation,-2.0
exacting,3.0
examination,3.0
excavation,-2.0
excess,1.0
exchange,1.0
excise,-1.0
excitable,2.0
excitation,1.0
exclaim,4.0
excluding,-1.0
excrement,-1.0
excretion,-1.0
execution,-2.0
executioner,-2.0
executor,2.0
exemption,-1.0
exhaustive,3.0
exhortation,-2.0
exigent,-1.0
existence,-1.0
exorcism,-2.0
exotic,-1.0
expatriate,2.0
expect,1.0
expectancy,-2.0
expectant,-3.0
expectation,2.0
expected,1.0
expecting,2.0
expedient,2.0
expedition,1.0
expenditure,1.0
expenses,-1.0
experienced,-2.0
experiment,3.0
expert,2.0
expertise,2.0
explain,1.0
expletive,-3.0
explore,1.0
explosion,-1.0
expulsion,-2.0
extensive,1.0
extinct,-1.0
extra,-1.0
extrajudicial,-4.0
extremity,-2.0
extricate,-3.0
eyewitness,-1.0
fact,1.0
facts,-2.0
faculty,2.0
fade,-1.0
faeces,-2.0
fain,2.0
fainting,-3.0
fallible,-2.0
fallow,-3.0
falsification,-2.0
falsity,-2.0
familiar,2.0
familiarity,3.0
fang,3.0
fangs,-2.0
farm,-2.0
fasting,1.0
fate,-1.0
father,-3.0
favoritism,-1.0
fawn,-1.0
feature,3.0
febrile,2.0
fecal,-2.0
feces,-2.0
fee,-1.0
feigned,-2.0
fellow,1.0
fellowship,3.0
female,2.0
fenced,1.0
fender,2.0
ferment,-1.0
fermentation,-1.0
ferocious,-2.0
festival,3.0
fete,3.0
feud,-2.0
feudal,-2.0
feudalism,-2.0
fiesta,3.0
fighting,-1.0
filibuster,-2.0
fill,-1.0
finally,2.0
finery,3.0
finesse,2.0
firearms,-1.0
fireball,1.0
fireman,-2.0
fireproof,2.0
firmness,2.0
firstborn,-2.0
fits,1.0
fitting,1.0
fixed,1.0
fixture,2.0
flabby,-2.0
flaccid,-2.0
flange,2.0
flap,-2.0
flatulence,2.0
flea,-5.0
fled,-2.0
fleece,-1.0
fleet,2.0
flesh,-1.0
fleshy,2.0
flinch,-2.0
flog,2.0
flood,-2.0
floral,2.0
flow,1.0
flowery,-1.0
fluctuation,1.0
fluke,-3.0
flush,2.0
flying,1.0
focus,2.0
foiled,-2.0
follower,1.0
folly,-3.0
food,2.0
football,1.0
footing,2.0
forage,1.0
foray,3.0
forbearance,2.0
force,-1.0
forcibly,-2.0
fore,-1.0
forearm,-1.0
forecast,2.0
foreclose,-2.0
forefathers,-2.0
forego,-1.0
foregoing,-1.0
foreign,-2.0
foreigner,-1.0
foreman,-1.0
forerunner,-2.0
foresee,-3.0
foreseen,1.0
forewarned,-2.0
forfeited,1.0
forfeiture,-2.0
forge,2.0
forgery,-4.0
forgiven,1.0
formality,-2.0
formative,-3.0
forming,1.0
formless,-1.0
formula,1.0
fornication,-3.0
fort,2.0
forte,1.0
forthcoming,-1.0
fortify,2.0
fortress,-2.0
forward,2.0
found,-2.0
foundation,1.0
frailty,-3.0
framework,1.0
frank,-2.0
frankness,2.0
fraternal,2.0
fray,-1.0
frayed,-1.0
freely,-2.0
friend,3.0
friendship,3.0
frigate,1.0
frivolous,-2.0
frostbite,-2.0
froth,3.0
full,-1.0
fully,1.0
fundamental,2.0
fungus,-2.0
funk,2.0
furnace,-1.0
furrow,-2.0
fuse,1.0
fusion,2.0
gaby,1.0
gage,2.0
gallows,-2.0
gamble,1.0
gambler,-3.0
gambling,-3.0
gang,-3.0
gaol,-2.0
gap,-2.0
garden,3.0
garnet,1.0
garnish,2.0
garrison,-2.0
gash,-1.0
gasping,-2.0
gate,2.0
gateway,3.0
gauging,1.0
gaunt,-2.0
gazette,-2.0
gear,-1.0
gelatin,-1.0
general,-1.0
gent,-3.0
genteel,3.0
gentleman,3.0
gentleness,3.0
gentry,2.0
geranium,3.0
geriatric,2.0
germ,-2.0
germination,-1.0
ghostly,-2.0
giant,1.0
gigantic,1.0
giggle,1.0
girder,-2.0
giving,2.0
glacial,-1.0
gladiator,3.0
glaring,-2.0
glide,1.0
glittering,3.0
glorification,-3.0
gloss,3.0
gluttony,-3.0
gnome,-1.0
gob,1.0
goblin,2.0
godless,-2.0
godly,2.0
gonorrhea,-1.0
goo,-4.0
goods,-1.0
gore,1.0
gorge,2.0
gorilla,-2.0
gory,-3.0
gospel,1.0
gouge,-1.0
gout,-1.0
govern,1.0
governess,-1.0
government,1.0
governor,2.0
grab,-2.0
gradual,-3.0
graduation,2.0
grammar,-2.0
grandchildren,-1.0
grandfather,3.0
grandmother,-1.0
grasping,-2.0
grated,-3.0
gratuitous,-2.0
gravitate,-3.0
green,1.0
gregarious,3.0
grenade,-1.0
grime,-2.0
grimy,-2.0
grinding,-1.0
grist,-1.0
grit,2.0
grizzly,2.0
groan,-2.0
grope,-2.0
ground,-2.0
grounded,1.0
groundwork,2.0
grow,1.0
growling,-2.0
guard,-2.0
guarded,1.0
guardian,-2.0
guardianship,1.0
gubernatorial,2.0
guerilla,-2.0
guess,-2.0
guide,2.0
guidebook,-2.0
guillotine,-2.0
guise,-1.0
gull,-4.0
gulp,-3.0
gunpowder,-2.0
guru,-2.0
gusset,-2.0
gut,-2.0
guts,2.0
guzzling,-2.0
gymnast,3.0
gypsy,-1.0
habitat,1.0
habitual,-2.0
hag,-3.0
hairy,2.0
halfway,1.0
halter,2.0
halting,-1.0
hamstring,-2.0
handbook,3.0
handicap,4.0
hanging,-2.0
hangman,-2.0
hankering,4.0
hap,-2.0
happen,2.0
harassing,-2.0
harbinger,4.0
harbor,1.0
hardness,1.0
harlot,-1.0
harrowing,-3.0
harry,-4.0
harshness,-2.0
harvest,-1.0
hash,-2.0
hashish,-3.0
haven,1.0
hawk,-1.0
headlight,-2.0
heady,-2.0
healing,1.0
hearing,-2.0
hearsay,-2.0
hearse,-1.0
heartache,-3.0
heartburn,-2.0
hearth,3.0
heartworm,-2.0
heavens,2.0
heavily,-3.0
hedonism,-3.0
heel,-1.0
heft,2.0
heighten,-2.0
hellish,-3.0
helmet,-1.0
helper,1.0
hemorrhage,-2.0
hemorrhoids,-2.0
herbal,-2.0
heritage,1.0
hermaphrodite,3.0
hermit,-1.0
heroics,3.0
heroin,-3.0
heroism,3.0
herpes,-2.0
herpesvirus,-4.0
hesitation,-2.0
heyday,3.0
hidden,-1.0
highest,-1.0
hilarity,2.0
hindering,-2.0
hippie,2.0
hire,-1.0
hit,-1.0
hitherto,-2.0
hive,1.0
hoarse,-2.0
hoary,-2.0
hobby,2.0
hobo,-3.0
hog,-1.0
holiday,2.0
holiness,1.0
holocaust,-3.0
homeless,-2.0
homework,-2.0
homicidal,-2.0
homicide,-2.0
homology,-4.0
homosexuality,-3.0
honey,-3.0
honeymoon,3.0
hood,-1.0
hooded,-2.0
hooked,-2.0
hoot,1.0
horizon,-1.0
horoscope,2.0
horribly,-3.0
horror,1.0
horrors,-3.0
horse,-1.0
hospice,2.0
hospital,2.0
hospitality,2.0
household,2.0
housekeeping,2.0
howl,-2.0
huff,3.0
hulk,3.0
humanitarian,-2.0
humanity,1.0
humbled,2.0
humbly,-1.0
humbug,4.0
humorist,-2.0
hunch,1.0
hungry,-2.0
hunter,-1.0
hunting,2.0
hurricane,-2.0
hurried,-1.0
hurry,-2.0
husbandry,2.0
hush,-5.0
hut,-2.0
hydra,2.0
hydrocephalus,-1.0
hygienic,-2.0
hymn,-2.0
hyperbole,-2.0
hypertrophy,-2.0
hypothesis,-1.0
idealism,-2.0
idler,2.0
idolatry,-3.0
illegality,-2.0
illegible,-2.0
illumination,1.0
illustrate,2.0
imitated,3.0
imitation,2.0
immaturity,-3.0
immediacy,2.0
immediately,-2.0
immerse,3.0
immigrant,-3.0
imminent,-2.0
immortality,2.0
immunization,-2.0
impairment,-2.0
impart,2.0
impassable,-2.0
impeachment,-3.0
impenetrable,2.0
impermeable,2.0
impersonate,-1.0
impersonation,2.0
impervious,2.0
impotence,-2.0
impound,-2.0
impracticable,2.0
impression,1.0
impressionable,2.0
improvisation,2.0
improvise,1.0
imputation,-1.0
inaccessible,-1.0
inactivity,-2.0
inadmissible,-2.0
inalienable,-2.0
inapplicable,-2.0
inattention,-2.0
inaugural,2.0
inauguration,-2.0
incalculable,-2.0
incapacity,-2.0
incarceration,-2.0
incase,
incest,-4.0
incestuous,-2.0
incident,-2.0
incineration,-1.0
incisive,2.0
incline,3.0
include,2.0
included,2.0
including,2.0
inclusion,-1.0
inclusive,2.0
income,1.0
incompleteness,-2.0
incontinence,-2.0
incrimination,1.0
incubus,2.0
incur,-2.0
incurable,-2.0
incursion,-2.0
indelible,3.0
indemnify,2.0
indemnity,-2.0
indent,-2.0
indenture,-1.0
independence,2.0
indict,-1.0
indictment,-2.0
indistinct,-2.0
individuality,-3.0
indivisible,2.0
indomitable,2.0
ineffable,-1.0
inert,2.0
inexplicable,-2.0
infant,2.0
infanticide,-4.0
infantile,-3.0
infarct,-2.0
infect,-2.0
infectious,-1.0
inferno,-2.0
infertility,-2.0
infestation,-2.0
infidelity,-3.0
infiltration,-2.0
infinite,3.0
infinity,-2.0
infirmity,-2.0
inflation,-2.0
infliction,-2.0
influence,1.0
influenza,-2.0
inform,1.0
information,2.0
informer,-2.0
infrequent,-2.0
infrequently,-2.0
inheritance,3.0
inimitable,1.0
injection,-2.0
injunction,-2.0
inmate,-2.0
innocence,-3.0
innocent,-3.0
innocently,-1.0
inoculation,-2.0
inoperative,-2.0
inquirer,2.0
inquiry,-1.0
inseparable,2.0
insignia,-1.0
insolvency,-2.0
inspector,1.0
install,1.0
instigation,-3.0
instinctive,2.0
institute,3.0
instruct,2.0
instruction,3.0
instructions,2.0
instructor,2.0
insulation,-1.0
insure,1.0
insurgent,-1.0
intellect,2.0
intellectual,1.0
intend,1.0
intended,1.0
inter,2.0
intercede,-2.0
intercession,4.0
intercourse,-4.0
interdiction,-1.0
interim,1.0
interior,2.0
interlocutory,2.0
interlude,3.0
interment,-1.0
interminable,-3.0
intermission,-2.0
interrogate,-2.0
interrogation,-4.0
intervention,-3.0
interviewer,2.0
intestate,-2.0
intestinal,-2.0
intimately,2.0
intolerant,2.0
intonation,3.0
intoxicated,-2.0
intrepid,1.0
intruder,-2.0
intuition,2.0
intuitively,3.0
invade,-3.0
invalidation,1.0
invariably,-2.0
invasion,-2.0
inventor,3.0
investigate,-1.0
investigation,-3.0
invitation,1.0
invocation,3.0
invoke,-2.0
involution,-2.0
involvement,-2.0
iris,-1.0
iron,1.0
irons,-1.0
irreducible,-1.0
irrefutable,-2.0
irreverent,-2.0
irrevocable,-1.0
irritability,-2.0
jab,-2.0
jackpot,4.0
jail,-2.0
janitor,-1.0
jargon,-2.0
jaundice,-2.0
jaws,-3.0
jest,-1.0
job,2.0
john,-4.0
joined,1.0
joking,1.0
jornada,-2.0
journalism,3.0
journalist,-2.0
journey,2.0
journeyman,-2.0
jubilee,3.0
judgment,-1.0
judicial,2.0
judiciary,2.0
jumble,-2.0
jump,-1.0
jungle,3.0
junta,-2.0
jurisprudence,1.0
jurist,2.0
jury,-1.0
justifiable,2.0
justification,2.0
juvenile,-2.0
keepsake,4.0
ken,-4.0
kennel,3.0
kern,2.0
kerosene,2.0
keynote,2.0
keystone,-3.0
khan,-1.0
kick,-2.0
kicking,-2.0
kidnap,-2.0
kindred,1.0
king,-2.0
kite,4.0
kitten,2.0
knack,2.0
knell,-2.0
knickers,2.0
knight,3.0
knowing,2.0
knowledge,2.0
label,2.0
labor,-2.0
labored,-2.0
laborious,-2.0
labyrinth,2.0
lace,-1.0
laden,-3.0
lair,2.0
lamb,2.0
lamenting,-2.0
land,-2.0
landed,1.0
landslide,-1.0
languishing,-2.0
larceny,-3.0
larger,3.0
laser,1.0
lash,-2.0
late,2.0
lateness,-3.0
latent,-2.0
latrines,1.0
laughter,2.0
launch,1.0
laureate,4.0
laurel,2.0
laurels,2.0
lava,-2.0
lavatory,-2.0
law,1.0
lawyer,-1.0
lax,-2.0
laxative,3.0
leader,1.0
league,4.0
leaning,2.0
learn,2.0
learning,2.0
lecturer,-2.0
leeches,-3.0
leeway,3.0
legalized,-3.0
legibility,-2.0
legible,2.0
legislator,2.0
legislature,2.0
legitimacy,-2.0
leisure,2.0
leisurely,2.0
lemma,-3.0
lender,2.0
leprosy,-2.0
lesbian,-3.0
lessen,-2.0
lesser,3.0
lesson,-1.0
letter,-1.0
lettered,2.0
leukemia,-1.0
levee,-2.0
level,-1.0
levy,-1.0
liaison,2.0
libel,-2.0
liberal,2.0
library,2.0
lick,-5.0
lieutenant,1.0
lifeblood,3.0
lighthouse,-2.0
lightning,-2.0
lines,-1.0
linger,-1.0
linguist,-2.0
lint,-5.0
lion,-1.0
liquor,-2.0
lithe,2.0
litigant,-3.0
litigate,-1.0
litter,-1.0
loaf,2.0
loafer,-3.0
lobbyist,-2.0
localize,2.0
lockup,-2.0
locust,-2.0
lodging,2.0
lofty,2.0
long,-1.0
longevity,2.0
loo,-2.0
loon,-4.0
loony,3.0
lord,1.0
lordship,1.0
lottery,-2.0
loudness,1.0
lounge,-2.0
louse,-5.0
lovemaking,1.0
lower,-1.0
lowering,1.0
lowlands,-1.0
lumbering,-2.0
lump,2.0
lunacy,-2.0
lunge,-3.0
luscious,3.0
lust,-3.0
lustful,2.0
lusty,4.0
lynch,-1.0
lyre,-2.0
mace,-2.0
machine,-1.0
mafia,-3.0
mage,-3.0
maggot,-5.0
magician,2.0
magnet,2.0
magnetism,2.0
magnetite,1.0
maiden,4.0
mail,-2.0
main,2.0
mainstay,3.0
maintenance,-2.0
major,1.0
majority,2.0
makeshift,-1.0
malaria,-2.0
malfeasance,-2.0
malformation,-3.0
malignancy,-2.0
malpractice,-2.0
mamma,1.0
manage,2.0
management,2.0
mandamus,-3.0
mandarin,2.0
mange,-2.0
manhood,1.0
manifestation,-2.0
manifested,-3.0
manly,2.0
manna,2.0
mannered,3.0
manners,2.0
manslaughter,-3.0
manual,-2.0
manufacturer,1.0
manure,-1.0
march,1.0
margin,2.0
marine,-1.0
marked,2.0
marketable,-2.0
maroon,-1.0
marquis,3.0
marriage,1.0
marrow,-2.0
marry,-1.0
marshal,1.0
martial,-1.0
martingale,-2.0
martyr,2.0
masculine,-2.0
masochism,-2.0
massage,1.0
matchmaker,-1.0
mate,-1.0
materialism,-3.0
materialist,-2.0
maternal,-1.0
mathematical,1.0
matrimony,-3.0
matron,-1.0
mausoleum,2.0
maxim,-2.0
maximum,1.0
mayor,2.0
meadow,3.0
meandering,2.0
measles,-2.0
measure,1.0
measured,-1.0
mediate,2.0
mediation,2.0
mediator,2.0
medical,2.0
meditate,1.0
mediterranean,1.0
medley,3.0
meek,-2.0
melancholic,-2.0
melee,-2.0
melodrama,-1.0
memento,4.0
memorials,-1.0
mending,-2.0
menses,-1.0
mentor,2.0
mercenary,-2.0
merchant,2.0
merge,1.0
messenger,1.0
metastasis,-2.0
methanol,-2.0
metropolitan,1.0
mettle,2.0
microscope,2.0
microscopy,1.0
midwife,-2.0
midwifery,-2.0
mildew,-2.0
military,-2.0
militia,3.0
mill,-2.0
mime,-2.0
mimicry,-2.0
mindful,3.0
mindfulness,1.0
minimize,-1.0
minimum,-1.0
ministry,-2.0
